INFO: 16:36:01.257264 main.go:29: ID:3 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 16:36:01.257682 messenger.go:85: Receive from Server 0 on tcp://*:4300
INFO: 16:36:01.257809 messenger.go:102: Send to Server 0 on tcp://localhost:4003
INFO: 16:36:01.257861 messenger.go:85: Receive from Server 1 on tcp://*:4301
INFO: 16:36:01.257904 messenger.go:102: Send to Server 1 on tcp://localhost:4103
INFO: 16:36:01.257950 messenger.go:85: Receive from Server 2 on tcp://*:4302
INFO: 16:36:01.257994 messenger.go:102: Send to Server 2 on tcp://localhost:4203
INFO: 16:36:01.258040 messenger.go:85: Receive from Server 4 on tcp://*:4304
INFO: 16:36:01.258080 messenger.go:102: Send to Server 4 on tcp://localhost:4403
INFO: 16:36:01.258136 messenger.go:85: Receive from Server 5 on tcp://*:4305
INFO: 16:36:01.258186 messenger.go:102: Send to Server 5 on tcp://localhost:4503
INFO: 16:36:01.258230 messenger.go:85: Receive from Server 6 on tcp://*:4306
INFO: 16:36:01.258272 messenger.go:102: Send to Server 6 on tcp://localhost:4603
INFO: 16:36:01.258319 messenger.go:85: Receive from Server 7 on tcp://*:4307
INFO: 16:36:01.258361 messenger.go:102: Send to Server 7 on tcp://localhost:4703
INFO: 16:36:01.258405 messenger.go:85: Receive from Server 8 on tcp://*:4308
INFO: 16:36:01.258450 messenger.go:102: Send to Server 8 on tcp://localhost:4803
INFO: 16:36:01.258496 messenger.go:85: Receive from Server 9 on tcp://*:4309
INFO: 16:36:01.258539 messenger.go:102: Send to Server 9 on tcp://localhost:4903
INFO: 16:36:01.258560 messenger.go:108: -----------------------------------------
INFO: 16:36:01.258592 messenger.go:130: Requests from Client 0 on tcp://*:7300
INFO: 16:36:01.258643 messenger.go:147: Response to Client 0 on tcp://*:10300
INFO: 16:36:01.258664 messenger.go:150: -----------------------------------------

INFO: 16:36:01.319397 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 16:36:01.474919 messenger.go:265: SENT BC to 4
INFO: 16:36:01.475512 messenger.go:341: RECEIVED BC from 5
INFO: 16:36:01.477351 messenger.go:265: SENT BC to 7
INFO: 16:36:01.480549 messenger.go:265: SENT BC to 2
INFO: 16:36:01.483125 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.483235 binary_consensus.go:77: 4.BC: vals-[1] coin-0
INFO: 16:36:01.483267 binary_consensus.go:23: 7.BC: bcid-1 round-2
INFO: 16:36:01.533153 messenger.go:341: RECEIVED BVB from 0
INFO: 16:36:01.533303 messenger.go:341: RECEIVED BVB from 6
INFO: 16:36:01.536998 messenger.go:341: RECEIVED BVB from 5
INFO: 16:36:01.540749 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.540924 messenger.go:341: RECEIVED BC from 7
INFO: 16:36:01.542411 messenger.go:341: RECEIVED BVB from 1
INFO: 16:36:01.545335 messenger.go:265: SENT BVB to 1
INFO: 16:36:01.563537 messenger.go:341: RECEIVED BVB from 9
INFO: 16:36:01.563622 messenger.go:265: SENT BVB to 9
INFO: 16:36:01.563646 messenger.go:265: SENT BVB to 8
INFO: 16:36:01.563654 messenger.go:265: SENT BVB to 0
INFO: 16:36:01.563665 messenger.go:265: SENT BVB to 6
INFO: 16:36:01.576161 messenger.go:265: SENT BVB to 5
INFO: 16:36:01.589204 messenger.go:341: RECEIVED BC from 4
INFO: 16:36:01.591705 messenger.go:341: RECEIVED BVB from 8
INFO: 16:36:01.592733 binary_consensus.go:148: 7.BC: bin_values-[1]
INFO: 16:36:01.599300 messenger.go:265: SENT BVB to 7
INFO: 16:36:01.604285 messenger.go:341: RECEIVED BC from 1
INFO: 16:36:01.604795 messenger.go:265: SENT BVB to 2
INFO: 16:36:01.610500 messenger.go:265: SENT BVB to 4
INFO: 16:36:01.622315 messenger.go:341: RECEIVED BVB from 4
INFO: 16:36:01.623486 messenger.go:341: RECEIVED BVB from 2
INFO: 16:36:01.628731 messenger.go:265: SENT BC to 0
INFO: 16:36:01.631600 messenger.go:341: RECEIVED BVB from 7
INFO: 16:36:01.631895 messenger.go:341: RECEIVED BC from 4
INFO: 16:36:01.641524 messenger.go:341: RECEIVED BC from 0
INFO: 16:36:01.647593 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.651680 messenger.go:265: SENT BC to 1
INFO: 16:36:01.654016 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.654375 messenger.go:265: SENT BC to 5
INFO: 16:36:01.655537 messenger.go:265: SENT BC to 8
INFO: 16:36:01.654377 messenger.go:265: SENT BC to 6
INFO: 16:36:01.654557 messenger.go:265: SENT BC to 4
INFO: 16:36:01.654670 messenger.go:265: SENT BC to 2
INFO: 16:36:01.654725 messenger.go:265: SENT BC to 9
INFO: 16:36:01.659087 messenger.go:265: SENT BC to 7
INFO: 16:36:01.661152 messenger.go:341: RECEIVED BC from 6
INFO: 16:36:01.661234 binary_consensus.go:77: 7.BC: vals-[1] coin-1
INFO: 16:36:01.661256 binary_consensus.go:82: 7.BC: decide-1
INFO: 16:36:01.661263 binary_consensus.go:175: My final decision 1
INFO: 16:36:01.662981 messenger.go:341: RECEIVED BC from 9
INFO: 16:36:01.663854 messenger.go:341: RECEIVED BC from 5
INFO: 16:36:01.685492 messenger.go:341: RECEIVED BC from 7
